Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/cart?sessionId=51b1d858-858f-11f1-9017-a1a91599fee5,21,0,310,499.09412947627493,251.22047300101258,1533.1941030017333,3284.3809523809523,0.012430929951596795,0.0,310,370,540,690,1100,1300,1500,1500,1500,1500,1500
GET,/api/cart?sessionId=51b205a8-858f-11f1-9017-a1a91599fee5,23,0,280,303.1041658263269,249.37714800034883,531.7290640014107,3348.3478260869565,0.013614828042225061,0.0,280,310,330,350,360,380,530,530,530,530,530
GET,/api/cart?sessionId=51b208fa-858f-11f1-9017-a1a91599fee5,22,0,300,447.0424164984169,255.6372580002062,1340.153842997097,3420.6363636363635,0.013022878996910929,0.0,330,420,500,570,820,830,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=51b20bb6-858f-11f1-9017-a1a91599fee5,19,0,410,445.5506186844248,264.604791002057,924.0990850012167,3771.0,0.011247031860968528,0.0,410,530,570,570,660,920,920,920,920,920,920
GET,/api/cart?sessionId=51b20e4a-858f-11f1-9017-a1a91599fee5,14,0,270,364.81098571415976,244.9293329991633,781.9032299958053,827.1428571428571,0.008287286634397864,0.0,290,330,510,520,530,780,780,780,780,780,780
GET,/api/cart?sessionId=51b210c0-858f-11f1-9017-a1a91599fee5,23,0,310,354.94566852171175,252.51842100260546,685.1942950015655,4256.217391304348,0.013614828042225061,0.0,310,360,370,380,560,660,690,690,690,690,690
GET,/api/cart?sessionId=51b2132c-858f-11f1-9017-a1a91599fee5,22,0,290,414.49340140917974,251.5890020004008,1202.0329820006737,2679.7272727272725,0.013022878996910929,0.0,340,470,520,520,610,690,1200,1200,1200,1200,1200
GET,/api/cart?sessionId=51b21584-858f-11f1-9017-a1a91599fee5,16,0,390,456.88083031336646,245.78783300239593,1191.4707100004307,2995.125,0.00947118472502613,0.0,390,430,510,510,840,1200,1200,1200,1200,1200,1200
GET,/api/cart?sessionId=51b217c8-858f-11f1-9017-a1a91599fee5,16,0,280,439.59895743682864,249.68195199471666,1261.7169469958753,2463.5,0.00947118472502613,0.0,310,350,510,510,1100,1300,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=51b219ee-858f-11f1-9017-a1a91599fee5,10,0,260,379.0536097003496,248.5127299951273,1440.5707260011695,2365.0,0.005919490453141331,0.0,260,260,280,290,1400,1400,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=51b21c8c-858f-11f1-9017-a1a91599fee5,27,0,310,443.1562591842656,258.9652640017448,1586.4933810007642,4102.62962962963,0.01598262422348159,0.0,310,380,430,480,830,1200,1600,1600,1600,1600,1600
GET,/api/cart?sessionId=51b2207e-858f-11f1-9017-a1a91599fee5,21,0,300,411.8403567138427,258.79698399512563,1365.1350410000305,2713.3809523809523,0.012430929951596795,0.0,300,380,460,460,610,750,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=51b222ae-858f-11f1-9017-a1a91599fee5,20,0,280,329.9871051000082,246.69780800468288,823.422401001153,3634.15,0.011838980906282662,0.0,290,290,310,350,650,820,820,820,820,820,820
GET,/api/cart?sessionId=51b224de-858f-11f1-9017-a1a91599fee5,19,0,330,408.4355064206695,253.39025099674473,1165.866848998121,2457.9473684210525,0.011247031860968528,0.0,330,400,460,500,710,1200,1200,1200,1200,1200,1200
GET,/api/cart?sessionId=51b2270e-858f-11f1-9017-a1a91599fee5,26,0,310,357.4227044994656,250.36139100120636,734.4966390010086,3819.1923076923076,0.01539067517816746,0.0,320,390,410,410,490,560,730,730,730,730,730
GET,/api/cart?sessionId=51b22934-858f-11f1-9017-a1a91599fee5,16,0,270,418.8587384383027,239.87655800010543,1811.534420994576,1733.9375,0.00947118472502613,0.0,280,390,420,420,520,1800,1800,1800,1800,1800,1800
GET,/api/cart?sessionId=51b22b6e-858f-11f1-9017-a1a91599fee5,18,0,270,456.9005790552991,255.29148800706025,1423.5009449985228,4376.055555555556,0.010655082815654396,0.0,290,290,430,530,1200,1400,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=51b22d8a-858f-11f1-9017-a1a91599fee5,12,0,280,333.1058946684304,252.52748200000497,613.7318589971983,1925.9166666666667,0.0071033885437695975,0.0,320,330,340,340,450,610,610,610,610,610,610
GET,/api/cart?sessionId=51b22fba-858f-11f1-9017-a1a91599fee5,18,0,290,324.84676366746294,243.36270099593094,458.54670500557404,1948.0555555555557,0.010655082815654396,0.0,290,340,380,390,460,460,460,460,460,460,460
GET,/api/cart?sessionId=51b231e0-858f-11f1-9017-a1a91599fee5,15,0,340,360.1958362662117,250.2948710025521,598.6942020026618,2163.0,0.008879235679711996,0.0,340,350,370,500,530,600,600,600,600,600,600
GET,/api/cart?sessionId=51b23406-858f-11f1-9017-a1a91599fee5,18,0,280,343.73592650121685,252.12307500623865,718.480511000962,4529.166666666667,0.010655082815654396,0.0,280,300,330,420,590,720,720,720,720,720,720
GET,/api/cart?sessionId=51b2362c-858f-11f1-9017-a1a91599fee5,12,0,290,383.9926072493351,246.01881499984302,789.9579529985203,646.4166666666666,0.0071033885437695975,0.0,290,300,460,460,770,790,790,790,790,790,790
GET,/api/cart?sessionId=51b23884-858f-11f1-9017-a1a91599fee5,20,0,320,477.233968399014,264.153873999021,1384.250131995941,2164.8,0.011838980906282662,0.0,340,350,520,550,1300,1400,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=51b23aa0-858f-11f1-9017-a1a91599fee5,25,0,350,413.42926176061155,246.19158200221136,1383.2248030012124,2682.48,0.014798726132853327,0.0,350,440,480,510,560,640,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=51b23cb2-858f-11f1-9017-a1a91599fee5,20,0,270,393.8799918494624,251.3916940006311,1506.761867000023,2129.05,0.011838980906282662,0.0,270,300,520,570,600,1500,1500,1500,1500,1500,1500
GET,/api/cart?sessionId=51b23ed8-858f-11f1-9017-a1a91599fee5,22,0,290,421.4343957732622,250.8648190050735,870.6024600032833,2742.5454545454545,0.013022878996910929,0.0,300,470,530,650,710,840,870,870,870,870,870
GET,/api/cart?sessionId=51b24112-858f-11f1-9017-a1a91599fee5,16,0,290,344.9395633133463,260.1554099965142,560.5433790042298,4006.8125,0.00947118472502613,0.0,290,320,430,430,530,560,560,560,560,560,560
GET,/api/cart?sessionId=51b2437e-858f-11f1-9017-a1a91599fee5,17,0,300,507.83717729363536,244.5445209959871,1497.5043830054346,2930.1176470588234,0.010063133770340262,0.0,300,440,500,510,1300,1500,1500,1500,1500,1500,1500
GET,/api/cart?sessionId=51b24752-858f-11f1-9017-a1a91599fee5,13,0,310,478.3956673076878,258.2655629958026,1363.0995900020935,2028.4615384615386,0.00769533758908373,0.0,310,360,390,560,1200,1400,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=51b2496e-858f-11f1-9017-a1a91599fee5,16,0,290,356.3476428744252,251.67610200151103,654.4670649964246,1557.1875,0.00947118472502613,0.0,290,330,500,500,550,650,650,650,650,650,650
GET,/api/cart?sessionId=51b24ba8-858f-11f1-9017-a1a91599fee5,15,0,280,311.0773009999927,254.11528199765598,603.68531900167,3068.5333333333333,0.008879235679711996,0.0,280,290,290,290,530,600,600,600,600,600,600
GET,/api/cart?sessionId=51b24dba-858f-11f1-9017-a1a91599fee5,19,0,300,353.52645636808836,255.04441899829544,644.8403140020673,3576.684210526316,0.011247031860968528,0.0,300,340,450,470,510,640,640,640,640,640,640
GET,/api/cart?sessionId=51b24fc2-858f-11f1-9017-a1a91599fee5,17,0,280,345.329676530074,249.27797700365772,702.9408130038064,3696.235294117647,0.010063133770340262,0.0,280,310,320,410,580,700,700,700,700,700,700
GET,/api/cart?sessionId=51b257c4-858f-11f1-9017-a1a91599fee5,22,0,290,447.7843981813666,257.25523899745895,1676.2709879985778,1435.909090909091,0.013022878996910929,0.0,300,320,360,370,830,1500,1700,1700,1700,1700,1700
GET,/api/cart?sessionId=51b25a58-858f-11f1-9017-a1a91599fee5,26,0,320,441.78493757751244,245.9413679971476,1575.908809005341,2423.576923076923,0.01539067517816746,0.0,360,450,510,510,630,1000,1600,1600,1600,1600,1600
GET,/api/cart?sessionId=51b25cb0-858f-11f1-9017-a1a91599fee5,15,0,400,472.48945060030866,251.2830740015488,1481.7074480015435,2010.5333333333333,0.008879235679711996,0.0,400,460,520,600,730,1500,1500,1500,1500,1500,1500
GET,/api/cart?sessionId=524bcdfa-858f-11f1-9017-a1a91599fee5,12,0,280,360.12514616656216,254.22415499633644,581.0529879963724,2950.0833333333335,0.0071033885437695975,0.0,320,330,540,540,570,580,580,580,580,580,580
GET,/api/cart?sessionId=524bd1f6-858f-11f1-9017-a1a91599fee5,16,0,290,547.6096791867349,248.08076699991943,1429.036959001678,2149.3125,0.00947118472502613,0.0,290,600,790,790,1400,1400,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=524bd4f8-858f-11f1-9017-a1a91599fee5,15,0,280,295.9923595330717,249.50430000171764,467.25546599918744,3856.3333333333335,0.008879235679711996,0.0,280,280,320,330,370,470,470,470,470,470,470
GET,/api/cart?sessionId=524bd7be-858f-11f1-9017-a1a91599fee5,21,0,360,390.36759771330424,249.59109100018395,702.0964280018234,3278.5714285714284,0.012430929951596795,0.0,360,400,510,520,560,610,700,700,700,700,700
GET,/api/cart?sessionId=524bda52-858f-11f1-9017-a1a91599fee5,22,0,290,357.29021590933286,262.053903999913,663.6088880040916,3472.2727272727275,0.013022878996910929,0.0,310,370,420,420,520,530,660,660,660,660,660
GET,/api/cart?sessionId=524bdcdc-858f-11f1-9017-a1a91599fee5,24,0,290,365.74694699993415,252.46463200164726,831.0724359980668,2214.9583333333335,0.014206777087539195,0.0,310,350,470,500,510,600,830,830,830,830,830
GET,/api/cart?sessionId=524bdf52-858f-11f1-9017-a1a91599fee5,10,0,290,381.37170699992566,267.35509499849286,662.3219410030288,2138.5,0.005919490453141331,0.0,300,340,510,620,660,660,660,660,660,660,660
GET,/api/cart?sessionId=524be1b4-858f-11f1-9017-a1a91599fee5,17,0,320,512.9180168240804,255.61313300568145,1553.6840749991825,3525.1176470588234,0.010063133770340262,0.0,320,470,500,520,1200,1600,1600,1600,1600,1600,1600
GET,/api/cart?sessionId=524be448-858f-11f1-9017-a1a91599fee5,19,0,390,444.1313715785662,252.68729199888185,1189.485777002119,1095.157894736842,0.011247031860968528,0.0,390,460,500,550,700,1200,1200,1200,1200,1200,1200
GET,/api/cart?sessionId=524be6dc-858f-11f1-9017-a1a91599fee5,16,0,320,590.7178411257519,256.0753139987355,1692.1799519986962,1826.8125,0.00947118472502613,0.0,340,440,1100,1100,1300,1700,1700,1700,1700,1700,1700
GET,/api/cart?sessionId=524be952-858f-11f1-9017-a1a91599fee5,25,1,330,511.2200587603729,253.37895700067747,2046.9516129960539,3544.52,0.014798726132853327,0.0005919490453141331,330,420,440,710,1200,1400,2000,2000,2000,2000,2000
GET,/api/cart?sessionId=524bec18-858f-11f1-9017-a1a91599fee5,19,0,340,418.3360456334317,248.81932000425877,1335.9369629979483,2281.8947368421054,0.011247031860968528,0.0,340,420,500,540,560,1300,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=524beeb6-858f-11f1-9017-a1a91599fee5,22,0,290,476.6512577718293,252.6540760009084,1245.9496469964506,2597.181818181818,0.013022878996910929,0.0,330,450,500,650,1100,1200,1200,1200,1200,1200,1200
GET,/api/cart?sessionId=524bf136-858f-11f1-9017-a1a91599fee5,18,0,370,456.19083660979715,243.8824719938566,1311.0167630002252,2205.9444444444443,0.010655082815654396,0.0,370,470,520,570,940,1300,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=524bf398-858f-11f1-9017-a1a91599fee5,21,0,290,368.00183480885437,249.87445899751037,1219.7465790013666,4353.761904761905,0.012430929951596795,0.0,290,300,360,360,550,600,1200,1200,1200,1200,1200
GET,/api/cart?sessionId=524bf5fa-858f-11f1-9017-a1a91599fee5,18,0,300,381.6276296109006,252.45577599707758,1254.0021280001383,2369.4444444444443,0.010655082815654396,0.0,300,330,350,390,730,1300,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=524bf866-858f-11f1-9017-a1a91599fee5,17,0,300,417.3911722943611,255.63832300395006,1346.2121140037198,4487.823529411765,0.010063133770340262,0.0,300,400,410,450,660,1300,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=524bfaaa-858f-11f1-9017-a1a91599fee5,17,0,300,395.68133711701887,254.06977600505343,927.280048999819,2200.5882352941176,0.010063133770340262,0.0,300,360,380,470,750,930,930,930,930,930,930
GET,/api/cart?sessionId=524bfd16-858f-11f1-9017-a1a91599fee5,21,0,340,396.39758866646196,252.83939600194572,1576.4944670008845,2070.095238095238,0.012430929951596795,0.0,340,400,410,420,440,480,1600,1600,1600,1600,1600
GET,/api/cart?sessionId=524bff3c-858f-11f1-9017-a1a91599fee5,18,0,280,461.96407227802814,250.00053099938668,2011.4744910024456,3277.3888888888887,0.010655082815654396,0.0,280,300,330,350,1600,2000,2000,2000,2000,2000,2000
GET,/api/cart?sessionId=524c01a8-858f-11f1-9017-a1a91599fee5,18,0,320,561.3139799437098,276.84744499856606,1646.890899995924,3144.3333333333335,0.010655082815654396,0.0,380,410,560,1100,1400,1600,1600,1600,1600,1600,1600
GET,/api/cart?sessionId=524c041e-858f-11f1-9017-a1a91599fee5,14,0,340,371.06455142877945,258.1362769997213,609.2358639943996,3381.9285714285716,0.008287286634397864,0.0,350,360,420,480,570,610,610,610,610,610,610
GET,/api/cart?sessionId=524c0676-858f-11f1-9017-a1a91599fee5,31,0,280,430.78688206362364,245.30351799330674,1893.4614649988362,1924.9354838709678,0.018350420404738124,0.0,280,290,350,430,840,1300,1900,1900,1900,1900,1900
GET,/api/cart?sessionId=524c08d8-858f-11f1-9017-a1a91599fee5,14,0,290,433.30228564134035,254.32480799645418,1229.0349869945203,4328.714285714285,0.008287286634397864,0.0,300,310,590,650,790,1200,1200,1200,1200,1200,1200
GET,/api/cart?sessionId=524c0b44-858f-11f1-9017-a1a91599fee5,18,0,300,429.75183733384864,250.95200799842132,1836.4539300018805,4180.944444444444,0.010655082815654396,0.0,300,350,400,410,720,1800,1800,1800,1800,1800,1800
GET,/api/cart?sessionId=524c0d92-858f-11f1-9017-a1a91599fee5,14,0,290,441.13816900114347,246.75869700149633,1415.6371429999126,2172.714285714286,0.008287286634397864,0.0,310,460,490,510,730,1400,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=524c0fea-858f-11f1-9017-a1a91599fee5,11,0,360,376.5669549108927,246.116387002985,554.0605310015962,2594.0,0.006511439498455464,0.0,360,450,470,470,510,550,550,550,550,550,550
GET,/api/cart?sessionId=524c12b0-858f-11f1-9017-a1a91599fee5,25,0,310,471.90611488040304,247.61475699779112,1523.2050159975188,2791.72,0.014798726132853327,0.0,310,460,500,590,960,1100,1500,1500,1500,1500,1500
GET,/api/cart?sessionId=524c1e22-858f-11f1-9017-a1a91599fee5,15,0,340,366.32802480016835,259.05023999803234,661.5419769950677,3227.733333333333,0.008879235679711996,0.0,340,350,410,430,550,660,660,660,660,660,660
GET,/api/cart?sessionId=524c216a-858f-11f1-9017-a1a91599fee5,20,0,300,451.65773995067866,251.9077559991274,1376.5233310041367,2690.15,0.011838980906282662,0.0,310,410,500,570,1200,1400,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=524c246c-858f-11f1-9017-a1a91599fee5,17,0,320,383.837595469873,259.02444700477645,1172.6092159951804,3490.705882352941,0.010063133770340262,0.0,320,360,390,430,470,1200,1200,1200,1200,1200,1200
GET,/api/cart?sessionId=524c2732-858f-11f1-9017-a1a91599fee5,21,0,340,343.19574266659663,245.85947299783584,543.8824299999396,3729.3809523809523,0.012430929951596795,0.0,340,370,390,400,480,490,540,540,540,540,540
GET,/api/cart?sessionId=524c29d0-858f-11f1-9017-a1a91599fee5,17,0,330,475.0054013519034,254.54057099705096,1477.2626109988778,2506.3529411764707,0.010063133770340262,0.0,330,420,430,510,1200,1500,1500,1500,1500,1500,1500
GET,/api/cart?sessionId=524c2c46-858f-11f1-9017-a1a91599fee5,15,0,300,369.1900441980882,244.62914000469027,648.4756369973184,3769.4,0.008879235679711996,0.0,300,390,460,600,610,650,650,650,650,650,650
GET,/api/cart?sessionId=524c2eb2-858f-11f1-9017-a1a91599fee5,15,0,300,458.4979412010095,267.14408100087894,1417.7870790008456,3251.8,0.008879235679711996,0.0,300,330,460,640,1100,1400,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=524c311e-858f-11f1-9017-a1a91599fee5,20,0,290,463.46140170026047,256.0520050028572,1209.2968099968857,4032.85,0.011838980906282662,0.0,300,500,650,650,1200,1200,1200,1200,1200,1200,1200
GET,/api/cart?sessionId=524c33b2-858f-11f1-9017-a1a91599fee5,15,1,320,408.12177059948834,261.4832839972223,830.6375840038527,4044.9333333333334,0.008879235679711996,0.0005919490453141331,320,400,460,530,790,830,830,830,830,830,830
GET,/api/cart?sessionId=524c37b8-858f-11f1-9017-a1a91599fee5,17,0,350,421.9316062359105,245.57718799769646,1346.7201319945161,2761.0588235294117,0.010063133770340262,0.0,350,380,410,460,660,1300,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=524c3c22-858f-11f1-9017-a1a91599fee5,14,0,290,385.0646375004934,244.37118400237523,824.5199609955307,3167.5,0.008287286634397864,0.0,290,360,460,590,640,820,820,820,820,820,820
GET,/api/cart?sessionId=524c405a-858f-11f1-9017-a1a91599fee5,18,0,280,367.20306055576657,250.40894799894886,839.9412569997367,2468.5555555555557,0.010655082815654396,0.0,280,290,480,500,560,840,840,840,840,840,840
GET,/api/cart?sessionId=524c43ac-858f-11f1-9017-a1a91599fee5,15,0,330,448.99463733405963,250.10617599764373,1891.522313002497,2510.266666666667,0.008879235679711996,0.0,330,340,460,530,550,1900,1900,1900,1900,1900,1900
GET,/api/cart?sessionId=524c464a-858f-11f1-9017-a1a91599fee5,13,0,310,362.1933895399427,249.22171700018225,563.1815540036769,2831.4615384615386,0.00769533758908373,0.0,310,420,430,510,520,560,560,560,560,560,560
GET,/api/cart?sessionId=524c48de-858f-11f1-9017-a1a91599fee5,18,0,280,425.5509601110437,250.20008499996038,1346.318292999058,3471.6111111111113,0.010655082815654396,0.0,320,470,520,520,660,1300,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=524c4b2c-858f-11f1-9017-a1a91599fee5,19,0,290,462.3830455790372,248.9725819978048,1428.1199319957523,3681.6315789473683,0.011247031860968528,0.0,290,340,480,590,1400,1400,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=524c4d8e-858f-11f1-9017-a1a91599fee5,14,0,300,348.72619392678774,247.70061999879545,581.538204998651,5126.857142857143,0.008287286634397864,0.0,300,370,410,490,510,580,580,580,580,580,580
GET,/api/cart?sessionId=524c4fe6-858f-11f1-9017-a1a91599fee5,17,0,380,539.8907082935158,246.55191700003343,1479.9892139999429,3973.176470588235,0.010063133770340262,0.0,380,500,550,700,1300,1500,1500,1500,1500,1500,1500
GET,/api/cart?sessionId=524c5270-858f-11f1-9017-a1a91599fee5,24,0,330,393.10855237545184,252.14109299849952,1042.9573319997871,3161.5,0.014206777087539195,0.0,330,420,470,500,540,600,1000,1000,1000,1000,1000
GET,/api/cart?sessionId=524c54e6-858f-11f1-9017-a1a91599fee5,23,1,350,445.03965547799294,250.27283600502415,1189.7614550034632,1144.304347826087,0.013614828042225061,0.0005919490453141331,350,500,520,540,660,1100,1200,1200,1200,1200,1200
GET,/api/cart?sessionId=524c5770-858f-11f1-9017-a1a91599fee5,16,0,300,434.4782373736962,267.6023640015046,1390.4121309969923,4229.1875,0.00947118472502613,0.0,300,350,390,390,1100,1400,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=524c59c8-858f-11f1-9017-a1a91599fee5,14,0,290,379.1747874997132,254.3266959983157,697.4492400040617,3986.8571428571427,0.008287286634397864,0.0,340,430,460,500,530,700,700,700,700,700,700
GET,/api/cart?sessionId=9e997320-858e-11f1-9017-a1a91599fee5,24,0,280,369.34156062701123,255.6017890019575,1032.4992020032369,2725.5,0.014206777087539195,0.0,290,360,450,450,510,570,1000,1000,1000,1000,1000
GET,/api/cart?sessionId=9e997bf4-858e-11f1-9017-a1a91599fee5,26,0,300,445.0598915766302,251.12007699499372,1534.6740230015712,2610.1923076923076,0.01539067517816746,0.0,310,360,460,460,1000,1500,1500,1500,1500,1500,1500
GET,/api/cart?sessionId=9e997f5a-858e-11f1-9017-a1a91599fee5,23,0,300,443.81688073981024,254.17904799542157,1516.4546470041387,2971.6521739130435,0.013614828042225061,0.0,300,390,450,490,670,1400,1500,1500,1500,1500,1500
GET,/api/cart?sessionId=9e998270-858e-11f1-9017-a1a91599fee5,24,0,300,363.0803083754775,252.6921600001515,1145.7240020026802,5011.333333333333,0.014206777087539195,0.0,320,350,370,410,470,480,1100,1100,1100,1100,1100
GET,/api/cart?sessionId=9e998590-858e-11f1-9017-a1a91599fee5,20,0,310,487.6529058004962,249.6717530011665,1507.715564002865,3168.35,0.011838980906282662,0.0,310,410,490,490,1500,1500,1500,1500,1500,1500,1500
GET,/api/cart?sessionId=9e99960c-858e-11f1-9017-a1a91599fee5,24,0,300,478.98385625073087,250.53301199659472,1999.9882800038904,1298.125,0.014206777087539195,0.0,310,340,450,500,1000,1400,2000,2000,2000,2000,2000
GET,/api/cart?sessionId=9e999986-858e-11f1-9017-a1a91599fee5,24,0,290,449.00740650003473,251.24626100296155,1428.977665003913,3254.9583333333335,0.014206777087539195,0.0,300,400,570,610,770,1300,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=9e999ca6-858e-11f1-9017-a1a91599fee5,33,0,310,464.79413072886405,248.82363800134044,2802.308095000626,1813.6666666666667,0.019534318495366392,0.0,310,360,380,490,740,1100,2800,2800,2800,2800,2800
GET,/api/cart?sessionId=9e999f9e-858e-11f1-9017-a1a91599fee5,20,0,290,487.17303654957504,252.72404400311643,1801.2461649996112,3084.35,0.011838980906282662,0.0,290,290,430,540,1500,1800,1800,1800,1800,1800,1800
GET,/api/cart?sessionId=9e99a26e-858e-11f1-9017-a1a91599fee5,19,0,290,366.88166584223694,245.99115800083382,1251.4422370004468,3327.4210526315787,0.011247031860968528,0.0,290,310,360,440,560,1300,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=9e99a566-858e-11f1-9017-a1a91599fee5,28,0,280,311.65967996405794,243.53464000159875,662.3235669976566,3646.035714285714,0.016574573268795727,0.0,280,300,310,340,400,550,660,660,660,660,660
GET,/api/cart?sessionId=9e99a804-858e-11f1-9017-a1a91599fee5,32,0,290,408.9445713129862,246.09694199898513,1275.2624990025652,3386.65625,0.01894236945005226,0.0,310,400,480,530,650,880,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=9e99aa8e-858e-11f1-9017-a1a91599fee5,28,0,290,419.0120438574273,252.21760800195625,1388.9951129967812,3880.8928571428573,0.016574573268795727,0.0,300,350,390,390,1200,1300,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=9e99acfa-858e-11f1-9017-a1a91599fee5,21,0,310,488.5316503811434,257.1732740034349,1462.0458380013588,4537.380952380952,0.012430929951596795,0.0,310,380,460,490,1300,1400,1500,1500,1500,1500,1500
GET,/api/cart?sessionId=9e99af7a-858e-11f1-9017-a1a91599fee5,24,0,340,443.0744089161938,262.66630300233373,1334.694026998477,2368.375,0.014206777087539195,0.0,400,450,490,510,590,900,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=9e99b1dc-858e-11f1-9017-a1a91599fee5,19,0,300,337.8686958944615,258.6964619986247,603.6160829971777,3340.9473684210525,0.011247031860968528,0.0,300,330,360,380,490,600,600,600,600,600,600
GET,/api/cart?sessionId=9e99b420-858e-11f1-9017-a1a91599fee5,27,0,280,372.98743440731886,244.97087499912595,1405.7951520007919,3696.0,0.01598262422348159,0.0,280,300,380,410,560,720,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=9e99b68c-858e-11f1-9017-a1a91599fee5,27,0,290,380.5523719635891,246.4412990011624,1428.8483639975311,3603.962962962963,0.01598262422348159,0.0,290,290,380,410,500,1100,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=9e99b984-858e-11f1-9017-a1a91599fee5,29,0,270,343.70842096641667,245.55436800437747,1522.2730820023571,3168.551724137931,0.01716652231410986,0.0,270,290,300,300,590,640,1500,1500,1500,1500,1500
GET,/api/cart?sessionId=9e99bc4a-858e-11f1-9017-a1a91599fee5,17,0,270,333.27540753003524,251.10183100332506,918.2730270040338,4465.588235294118,0.010063133770340262,0.0,270,320,330,340,430,920,920,920,920,920,920
GET,/api/cart?sessionId=9e99bede-858e-11f1-9017-a1a91599fee5,26,0,300,358.41807130754415,249.75976700079627,979.29849299544,2362.846153846154,0.01539067517816746,0.0,300,340,370,390,480,690,980,980,980,980,980
GET,/api/cart?sessionId=9e99c15e-858e-11f1-9017-a1a91599fee5,30,0,310,464.312207299857,252.97523899644148,1798.9827080018586,2093.4,0.017758471359423992,0.0,310,390,600,660,880,1100,1800,1800,1800,1800,1800
GET,/api/cart?sessionId=9e99c550-858e-11f1-9017-a1a91599fee5,27,0,300,500.51970537067433,247.27779400564032,1741.90434099728,2593.5925925925926,0.01598262422348159,0.0,300,330,510,540,1100,1500,1700,1700,1700,1700,1700
GET,/api/cart?sessionId=9e99c7da-858e-11f1-9017-a1a91599fee5,22,0,290,347.23751749929346,251.42247899930226,825.6912169963471,3668.409090909091,0.013022878996910929,0.0,300,320,410,410,500,560,830,830,830,830,830
GET,/api/cart?sessionId=9e99ca78-858e-11f1-9017-a1a91599fee5,22,0,290,364.04640727282225,261.13044900557725,664.3973550017108,2445.0,0.013022878996910929,0.0,320,340,420,440,590,610,660,660,660,660,660
GET,/api/cart?sessionId=9f31b4f0-858e-11f1-9017-a1a91599fee5,36,0,300,418.7338273055098,256.1610360062332,1254.9108989987872,2444.75,0.021310165631308792,0.0,310,390,520,520,630,1200,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=9f31bbda-858e-11f1-9017-a1a91599fee5,20,0,280,362.3214792998624,256.07669800228905,1247.340048001206,2866.15,0.011838980906282662,0.0,280,290,340,340,800,1200,1200,1200,1200,1200,1200
GET,/api/cart?sessionId=9f31c12a-858e-11f1-9017-a1a91599fee5,28,0,310,405.8831062136181,249.72481999429874,1344.357157999184,3452.785714285714,0.016574573268795727,0.0,310,360,460,470,620,1100,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=9f31c634-858e-11f1-9017-a1a91599fee5,26,0,290,425.78417438534626,249.3746500040288,1285.511171001417,4291.153846153846,0.01539067517816746,0.0,300,350,420,600,700,1100,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=9f31cb70-858e-11f1-9017-a1a91599fee5,20,0,290,419.02765954982897,251.61600000137696,1187.960669005406,4390.0,0.011838980906282662,0.0,300,420,600,620,700,1200,1200,1200,1200,1200,1200
GET,/api/cart?sessionId=9f31d084-858e-11f1-9017-a1a91599fee5,26,0,310,465.3098337305262,247.18401500285836,1805.349907001073,2662.846153846154,0.01539067517816746,0.0,310,350,370,440,1300,1400,1800,1800,1800,1800,1800
GET,/api/cart?sessionId=9f31d5b6-858e-11f1-9017-a1a91599fee5,22,0,280,370.59929336431776,256.1796139998478,878.9822780017857,3520.2272727272725,0.013022878996910929,0.0,280,310,400,420,630,730,880,880,880,880,880
GET,/api/cart?sessionId=9f31e060-858e-11f1-9017-a1a91599fee5,14,0,290,319.4679152147728,259.43528299831087,504.16625100478996,5045.0,0.008287286634397864,0.0,290,300,340,350,500,500,500,500,500,500,500
